training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,mean_error,covariance_error,runtime_device,posterior_width_ratio
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,0,1,0.1577300369972363,0.2103067159963151,0.0902604460716247,0.251052051782608,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,0,0,0.0154361849999986,0.0205815799999982,0.1624216735363006,1.4635815620422363,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,0,1,0.0145952550228685,0.0194603400304913,0.2139711827039718,1.5667051076889038,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,0,0,0.0317569419858045,0.0423425893144061,0.1732117831707,0.5054558515548706,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,0,1,0.0305446390411816,0.0407261853882422,0.1686002761125564,0.4112475216388702,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,0,0,0.0626772330142557,0.0835696440190076,0.1523774862289428,0.2720982432365417,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,0,1,0.0615625440259464,0.0820833920345952,0.1259661316871643,0.3001005351543426,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,0,0,0.155114023014903,0.2068186973532041,0.1135326698422432,0.2174243628978729,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,0,1,0.1579968230216764,0.2106624306955685,0.1083914190530777,0.192952811717987,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,1,0,0.0139267320046201,0.0185689760061601,0.4604581594467163,0.1847502440214157,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,1,1,0.0145577669609338,0.0194103559479117,0.4610723853111267,0.20192252099514,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,1,0,0.0298315720283426,0.0397754293711235,0.4228597581386566,0.2570618391036987,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,1,1,0.0291536739678122,0.0388715652904162,0.4073506891727447,0.2252002507448196,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,1,0,0.059627567010466,0.0795034226806213,0.353136271238327,0.3284851908683777,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,1,1,0.0582966610090807,0.0777288813454409,0.3788242936134338,0.2880456745624542,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,1,0,0.1431594640016555,0.1908792853355407,0.3578344285488128,0.2839386761188507,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,1,1,0.1389764630002901,0.1853019506670534,0.3603964745998382,0.2801821529865265,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,1,0,0.0147679750225506,0.0196906333634008,0.3571467101573944,0.1672135293483734,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,1,1,0.0139819350442849,0.0186425800590465,0.3577122986316681,0.1824899315834045,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,1,0,0.0290015439968556,0.0386687253291408,0.3170541822910309,0.1983776986598968,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,1,1,0.0305056429933756,0.0406741906578342,0.3050909638404846,0.1698669344186782,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,1,0,0.0599462160025723,0.0799282880034297,0.2851254940032959,0.2691888213157654,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,1,1,0.0598453319980762,0.079793775997435,0.3054114580154419,0.2320462167263031,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,1,0,0.1473520700237713,0.1964694266983618,0.3151718378067016,0.245242029428482,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,1,1,0.149402551993262,0.1992034026576827,0.3174289464950561,0.2416674792766571,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,1,0,0.0142067080014385,0.0189422773352513,0.4204380512237549,0.1429317891597747,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,1,1,0.0148590410244651,0.0198120546992868,0.4214695394039154,0.1592273861169815,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,1,0,0.029999389022123,0.0399991853628307,0.3655619323253631,0.1934667527675628,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,1,1,0.0303256689803674,0.0404342253071566,0.352224051952362,0.1654946953058242,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,1,0,0.0610486060031689,0.0813981413375586,0.3099543750286102,0.2682344913482666,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,1,1,0.0620654780068434,0.0827539706757913,0.3318058550357818,0.2313870340585708,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,1,0,0.149789246963337,0.199718995951116,0.3266285359859466,0.2459334135055542,,1.4752191305160522
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,1,1,0.1484651670325547,0.1979535560434063,0.328935295343399,0.2423833608627319,,1.4763634204864502
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,1,0,0.1026457899715751,0.1368610532954335,0.1602025032043457,0.2735688388347626,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,1,1,0.103852136991918,0.1384695159892241,0.1526229679584503,0.2341402918100357,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,1,0,0.1476341239758767,0.1968454986345023,0.1981711387634277,0.2307495921850204,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,1,1,0.1485274530132301,0.1980366040176401,0.1998742818832397,0.2471228539943695,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,1,0,0.2371495590195991,0.3161994120261321,0.1361757665872573,0.210606575012207,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,1,1,0.2375446510268375,0.3167262013691167,0.1271255612373352,0.2036142498254776,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,1,0,0.515160660026595,0.68688088003546,0.0759987980127334,0.1065362393856048,,1.1927884817123413
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,1,1,0.5126613509492017,0.683548467932269,0.0915583819150924,0.1128664165735244,,1.2086200714111328
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,1,0,0.0139276949921622,0.0185702599895497,0.2025642544031143,0.1226563528180122,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,1,1,0.0147076460416428,0.0196101947221905,0.2015681564807891,0.1200758069753646,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,1,0,0.0296840509981848,0.0395787346642464,0.1174535378813743,0.1414208263158798,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,1,1,0.0299405739642679,0.0399207652856906,0.1152714192867279,0.1450294703245163,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,1,0,0.0598347269697114,0.0797796359596153,0.0829746276140213,0.144608661532402,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,1,1,0.0611549169989302,0.081539889331907,0.0839094147086143,0.1481330543756485,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,1,0,0.1518626359757036,0.2024835146342714,0.0722963735461235,0.1548504084348678,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,1,1,0.1520444439956918,0.2027259253275891,0.073130264878273,0.1555606126785278,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,1,0,0.0140884660067968,0.0187846213423957,0.3091208040714264,0.9535767436027528,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,1,1,0.015866380999796,0.0211551746663947,0.2789484858512878,0.9185117483139038,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,1,0,0.0300496640265919,0.0400662187021225,0.1929994970560073,0.5025390982627869,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,1,1,0.0303898139973171,0.0405197519964228,0.1900318264961242,0.5484798550605774,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,1,0,0.0616912259720265,0.0822549679627021,0.1211590990424156,0.3713211715221405,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,1,1,0.0601033710408955,0.0801378280545274,0.1243261694908142,0.3061278462409973,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,1,0,0.152065908012446,0.2027545440165946,0.1234096512198448,0.272604376077652,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,1,1,0.1509632170200348,0.2012842893600464,0.126250073313713,0.2571746706962585,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,1,0,0.0157417849986813,0.0209890466649085,0.2909024357795715,1.3464773893356323,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,1,1,0.0141968759708106,0.0189291679610808,0.3245159685611725,1.4051525592803955,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,1,0,0.0300223029917106,0.0400297373222808,0.1522720009088516,0.489174485206604,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,1,1,0.0302900490351021,0.0403867320468028,0.1642735600471496,0.5465731024742126,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,1,0,0.0609798899968154,0.0813065199957539,0.1220521852374076,0.2916305959224701,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,1,1,0.0617896710173226,0.0823862280230969,0.1016153991222381,0.2906696200370788,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,1,0,0.1553638189798221,0.2071517586397628,0.1065132766962051,0.1712741255760193,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,1,1,0.1589290110277943,0.2119053480370591,0.112098254263401,0.1904139816761016,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,2,0,0.0153473380487412,0.0204631173983216,0.310294359922409,0.1359235048294067,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,2,1,0.0133942519896663,0.0178590026528884,0.3025125861167907,0.133800208568573,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,2,0,0.0295335309929214,0.0393780413238952,0.211796686053276,0.3217901885509491,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,2,1,0.028490133001469,0.0379868440019587,0.2612025737762451,0.2514612674713135,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,2,0,0.0575711510027758,0.0767615346703678,0.2646993398666382,0.2789218127727508,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,2,1,0.0578428030130453,0.0771237373507271,0.2881097495555877,0.2680231630802154,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,2,0,0.1436972919618711,0.1915963892824947,0.2461490929126739,0.2370868027210235,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,2,1,0.1475199239794165,0.1966932319725553,0.2789037525653839,0.2287448197603225,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,2,0,0.0140883309650234,0.0187844412866979,0.2966858148574829,0.1336629092693328,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,2,1,0.0155471719917841,0.0207295626557121,0.2892837822437286,0.1328980177640915,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,2,0,0.0294465500046499,0.0392620666728665,0.1926518827676773,0.26850026845932,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,2,1,0.0288922819891013,0.038523042652135,0.2407382428646087,0.2051117718219757,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,2,0,0.0593616149853915,0.0791488199805219,0.2448679059743881,0.2293020188808441,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,2,1,0.0601910490076988,0.0802547320102651,0.2681731879711151,0.2192678600549698,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,2,0,0.1502460520132444,0.2003280693509926,0.2344507724046707,0.2056233882904052,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,2,1,0.1508053260040469,0.2010737680053959,0.2665500938892364,0.1975118219852447,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,2,0,0.0145827529486268,0.0194436705981691,0.2952245473861694,0.1027626395225524,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,2,1,0.0154102270025759,0.0205469693367679,0.288709431886673,0.102445088326931,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,2,0,0.0328813869855366,0.0438418493140488,0.1965805441141128,0.2563528418540954,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,2,1,0.0306930849910713,0.0409241133214285,0.2435281872749328,0.1941370517015457,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,2,0,0.058942535019014,0.0785900466920187,0.247706189751625,0.226339042186737,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,2,1,0.06027564604301,0.0803675280573467,0.2704965472221374,0.2162778079509735,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,2,0,0.1528256169985979,0.2037674893314639,0.235648825764656,0.2049980163574218,,1.3767752647399902
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,2,1,0.1480230200104415,0.1973640266805887,0.2675251066684723,0.1970781087875366,,1.3647433519363403
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,2,0,0.1043422039947472,0.139122938659663,0.1965062320232391,0.2433954328298568,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,2,1,0.1045647739665582,0.1394196986220777,0.2434062063694,0.2158918529748916,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,2,0,0.1525931479991413,0.2034575306655218,0.1305025070905685,0.2829799354076385,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,2,1,0.1515593529911711,0.2020791373215615,0.2020890414714813,0.2178068161010742,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,2,0,0.243988879956305,0.3253185066084067,0.1678101867437362,0.2170694321393966,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,2,1,0.2517071400070563,0.3356095200094084,0.157737597823143,0.1877351850271225,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,2,0,0.525478188006673,0.7006375840088973,0.0944510847330093,0.121054507791996,,1.1892160177230835
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,2,1,0.527379863022361,0.7031731506964812,0.139579564332962,0.1121916100382804,,1.1773518323898315
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,2,0,0.0165757380309514,0.0221009840412686,0.2263768762350082,0.1361685097217559,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,2,1,0.015290131967049,0.0203868426227321,0.223115935921669,0.1361977308988571,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,2,0,0.031367844028864,0.0418237920384854,0.1532022953033447,0.1378161013126373,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,2,1,0.0304902970092371,0.0406537293456494,0.1713494807481765,0.1458306163549423,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,2,0,0.0618910189950838,0.0825213586601118,0.1528355777263641,0.1534184664487838,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,2,1,0.0649464799789711,0.0865953066386282,0.161514937877655,0.1538372933864593,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,2,0,0.1572251479956321,0.2096335306608428,0.1341432929039001,0.1623338162899017,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,2,1,0.1549958899850025,0.2066611866466701,0.1445529758930206,0.1631926745176315,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,2,0,0.0152184030157513,0.0202912040210018,0.2480535209178924,1.004078984260559,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,2,1,0.0155404499964788,0.0207205999953051,0.3574297428131103,0.9186381101608276,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,2,0,0.031177642988041,0.0415701906507213,0.1656707525253296,0.5482262969017029,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,2,1,0.0305069250171072,0.0406759000228097,0.2114802300930023,0.464914858341217,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,2,0,0.0622816149843856,0.0830421533125142,0.1659543365240097,0.3984383344650268,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,2,1,0.0625451559899374,0.0833935413199166,0.1860387176275253,0.3631262481212616,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,2,0,0.1545371650136076,0.2060495533514768,0.1214078888297081,0.2450301200151443,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,2,1,0.1567469759611413,0.2089959679481884,0.189791202545166,0.2119034677743911,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,2,0,0.0152760330238379,0.0203680440317839,0.2523363530635834,1.7186909914016724,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,2,1,0.0146170749794691,0.0194894333059589,0.3111100494861603,1.4998786449432373,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,2,0,0.0319231789908371,0.0425642386544495,0.1316789835691452,0.5335264801979065,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,2,1,0.0315459039993584,0.0420612053324778,0.204784408211708,0.508543848991394,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,2,0,0.0622464960324578,0.082995328043277,0.1573863476514816,0.2999941706657409,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,2,1,0.0615432519698515,0.0820576692931354,0.1358285993337631,0.2901456356048584,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,2,0,0.1556701710214838,0.2075602280286451,0.1216080412268638,0.1992571055889129,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,2,1,0.1589947920292616,0.2119930560390154,0.1721181422472,0.1827067136764526,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,3,0,0.0147993380087427,0.0197324506783237,1.3428401947021484,0.1901106387376785,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,3,1,0.0148209200124256,0.0197612266832341,1.3229124546051023,0.2045106589794159,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,3,0,0.0298517550108954,0.0398023400145272,1.1909993886947632,0.2993105947971344,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,3,1,0.0459572740364819,0.0612763653819759,1.22139310836792,0.2698394358158111,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,3,0,0.0875216069980524,0.1166954759974032,1.249592900276184,0.3253425061702728,,
