index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
349,2,5.2493582e-11,8.373182e-08,0.9999999
350,2,5.007394e-16,2.280312e-11,1.0
351,2,4.18655e-06,0.40424678,0.5957491
352,2,3.153548e-05,0.4469335,0.55303496
353,2,6.8537406e-06,0.39985803,0.6001351
354,2,2.0404988e-20,0.5099329,0.49006712
355,2,6.582885e-05,0.24485265,0.7550815
356,2,1.5326674e-30,1.5833378e-12,1.0
357,2,3.331464e-05,0.41953266,0.580434
358,2,9.289142e-05,0.5356124,0.46429467
359,2,1.3809075e-18,2.8008195e-13,1.0
