training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,runtime_device,mean_error,covariance_error,posterior_width_ratio,theta_map_squared_error,observation_map_squared_error,sliced_wasserstein
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,0,0,0.44742832297924906,0.5965710973056654,cuda,0.09910014271736145,0.041997164487838745,1.0295089483261108,0.19531019032001495,0.055179983377456665,0.07176920771598816
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,0,1,0.3758424280676991,0.5011232374235988,cuda,0.0832308754324913,0.17726652324199677,1.1255923509597778,0.07710880786180496,0.05185917392373085,0.0757305771112442
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,0,0,0.8249879350187257,1.099983913358301,cuda,0.041182029992341995,0.2143140435218811,1.144588589668274,0.15655116736888885,0.010483713820576668,0.07482832670211792
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,0,1,0.8524604870472103,1.1366139827296138,cuda,0.02443518489599228,0.15113425254821777,1.1045949459075928,0.0007425396470353007,0.0009143063216470182,0.06162407994270325
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,0,0,1.4744983980199322,1.9659978640265763,cuda,0.03536782041192055,0.12116798758506775,1.085113763809204,0.03422475978732109,0.002932343166321516,0.05838477611541748
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,0,1,1.4795456810388714,1.9727275747184951,cuda,0.06024282053112984,0.14700636267662048,1.1018462181091309,0.002510910853743553,0.0036458715330809355,0.05421030521392822
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,0,0,0.031313708052039146,0.04175161073605219,cuda,0.26344630122184753,0.618431031703949,1.488619089126587,0.04803569242358208,0.13267134130001068,0.2877585291862488
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,0,1,0.03204639605246484,0.04272852806995312,cuda,0.2527380883693695,0.6454551815986633,1.5081591606140137,0.2364562302827835,1.4988998174667358,0.2945883572101593
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,0,0,0.05638181802351028,0.07517575736468037,cuda,0.1707882583141327,0.4079391062259674,1.321164846420288,0.08399475365877151,0.03033021278679371,0.19209611415863037
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,0,1,0.05513311899267137,0.07351082532356183,cuda,0.13475127518177032,0.24298258125782013,1.2177287340164185,0.006754911504685879,0.005916193127632141,0.1461319625377655
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,0,0,0.09569088998250663,0.12758785331000885,cuda,0.10035406053066254,0.15803588926792145,1.138381004333496,0.04990498349070549,0.058331578969955444,0.10372668504714966
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,0,1,0.09270896704401821,0.12361195605869095,cuda,0.08727512508630753,0.27371546626091003,1.2156730890274048,0.1420810967683792,0.07121916115283966,0.12403833866119385
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,0,0,0.250900196027942,0.3345335947039227,cuda,0.06907864660024643,0.24050545692443848,1.1746697425842285,0.016067907214164734,0.02656370773911476,0.09687238931655884
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,0,1,0.2317846310324967,0.30904617470999557,cuda,0.04652897268533707,0.19329208135604858,1.1452959775924683,0.1259375959634781,0.006819752976298332,0.08777867257595062
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,0,0,0.47381073795259,0.6317476506034533,cuda,0.10379897803068161,0.15262480080127716,1.1132562160491943,0.007093291264027357,0.00517748948186636,0.08505791425704956
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,0,1,0.4746617579367012,0.6328823439156016,cuda,0.04413026571273804,0.19985902309417725,1.1440075635910034,0.0009099188027903438,0.0005157446721568704,0.07652555406093597
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,0,0,0.022153990110382438,0.029538653480509918,cuda,0.2936222553253174,0.8462080955505371,1.5747807025909424,0.03167435899376869,0.301902174949646,0.2982763350009918
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,0,1,0.022180053987540305,0.029573405316720407,cuda,0.30475130677223206,0.8183876872062683,1.573795199394226,0.07384482771158218,0.20338144898414612,0.2998703420162201
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,0,0,0.045418911962769926,0.06055854928369323,cuda,0.14179867506027222,0.41258683800697327,1.2851965427398682,0.04978858679533005,0.043352145701646805,0.14172425866127014
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,0,1,0.04569954494945705,0.060932726599276066,cuda,0.14959318935871124,0.31052252650260925,1.2424163818359375,0.010477310977876186,0.02226826548576355,0.13510899245738983
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,0,0,0.09211431897711009,0.12281909196948011,cuda,0.08315689861774445,0.12575466930866241,1.0950967073440552,0.05493900924921036,0.0049260081723332405,0.06996102631092072
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,0,1,0.09284709405619651,0.12379612540826201,cuda,0.08031711727380753,0.28653639554977417,1.194722294807434,0.06477431952953339,0.05880269408226013,0.09867966175079346
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,0,0,0.23245129093993455,0.3099350545865794,cuda,0.08499204367399216,0.26201874017715454,1.176946759223938,0.06005219370126724,0.03706069663167,0.09527558088302612
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,0,1,0.24219202995300293,0.3229227066040039,cuda,0.051891423761844635,0.18263699114322662,1.1283032894134521,0.003547677071765065,0.022722287103533745,0.07407882809638977
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,0,0,0.47935299505479634,0.6391373267397285,cuda,0.09348338842391968,0.1563321352005005,1.1110624074935913,0.003831547684967518,0.00767597695812583,0.07976850867271423
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,0,1,0.46764477202668786,0.6235263627022505,cuda,0.044838350266218185,0.21777766942977905,1.1493576765060425,0.12091157585382462,0.008877528831362724,0.07493510097265244
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,1,0,0.02296094805933535,0.030614597412447136,cuda,0.19522278010845184,0.13322561979293823,1.3084118366241455,0.012575369328260422,0.011375170201063156,0.13394585251808167
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,1,1,0.021539826062507927,0.028719768083343904,cuda,0.18777930736541748,0.1576944887638092,1.3728055953979492,0.009138133376836777,0.010545508936047554,0.13159914314746857
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,1,0,0.04487617698032409,0.05983490264043212,cuda,0.1921408772468567,0.1324550360441208,1.3176885843276978,0.009797003120183945,0.008732627145946026,0.12996289134025574
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,1,1,0.05459127703215927,0.07278836937621236,cuda,0.17842388153076172,0.11529126018285751,1.2666972875595093,0.010836577042937279,0.009666982106864452,0.12190648913383484
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,1,0,0.0954600420081988,0.12728005601093173,cuda,0.11829119920730591,0.16565056145191193,1.4519304037094116,0.010222096927464008,0.008808367885649204,0.1129419207572937
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,1,1,0.09850783692672849,0.1313437825689713,cuda,0.13588207960128784,0.13583049178123474,1.3670657873153687,0.009670283645391464,0.008320380933582783,0.11054956912994385
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,1,0,0.2538068750873208,0.3384091667830944,cuda,0.15208765864372253,0.143183171749115,1.4188569784164429,0.002182421740144491,0.002611372619867325,0.12386035919189453
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,1,1,0.23101893404964358,0.30802524539952475,cuda,0.1654774248600006,0.1620090901851654,1.4437490701675415,0.02436411939561367,0.021879293024539948,0.13237689435482025
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,1,0,0.48994066601153463,0.6532542213487128,cuda,0.1765499711036682,0.15204721689224243,1.413170576095581,0.0027855196967720985,0.0024278026539832354,0.13067734241485596
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,1,1,0.5169673380441964,0.6892897840589285,cuda,0.17697937786579132,0.15078766644001007,1.414750576019287,0.015954570844769478,0.013943206518888474,0.12760747969150543
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,1,0,0.022091010003350675,0.029454680004467566,cuda,0.1908881813287735,0.11917287856340408,1.3090081214904785,0.023253044113516808,0.020638560876250267,0.12899890542030334
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,1,1,0.022174573969095945,0.02956609862546126,cuda,0.18363530933856964,0.14125190675258636,1.3689863681793213,0.009356603026390076,0.01082395389676094,0.12756198644638062
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,1,0,0.04781790904235095,0.06375721205646794,cuda,0.1914617121219635,0.13138988614082336,1.3531562089920044,0.009782352484762669,0.00871711689978838,0.13031105697155
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,1,1,0.04529276699759066,0.06039035599678755,cuda,0.1781328320503235,0.11427313834428787,1.3034659624099731,0.010922319255769253,0.009748145937919617,0.12113479524850845
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,1,0,0.09916601597797126,0.132221354637295,cuda,0.11928819119930267,0.17009231448173523,1.4845308065414429,0.010228452272713184,0.008817522786557674,0.11959157139062881
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,1,1,0.09196961403358728,0.12262615204478304,cuda,0.1374700367450714,0.13978229463100433,1.3997935056686401,0.00965264905244112,0.008303532376885414,0.1161532923579216
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,1,0,0.23110633098986,0.3081417746531467,cuda,0.15311811864376068,0.14600636065006256,1.4350872039794922,0.0021119220182299614,0.0025287664029747248,0.12698449194431305
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,1,1,0.22938791604246944,0.3058505547232926,cuda,0.16633553802967072,0.16446280479431152,1.4589190483093262,0.02474203146994114,0.02223809063434601,0.1349235326051712
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,1,0,0.4645175060722977,0.6193566747630636,cuda,0.17710699141025543,0.15329208970069885,1.420850396156311,0.002741677686572075,0.0023852165322750807,0.1318250298500061
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,1,1,0.47279546794015914,0.6303939572535455,cuda,0.17754994332790375,0.1520511656999588,1.4226239919662476,0.018963031470775604,0.016813404858112335,0.12881721556186676
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,0,1,0,0.1614527030615136,0.2152702707486848,cuda,0.10660921037197113,0.22412338852882385,1.6516718864440918,0.01982555352151394,0.02040872909128666,0.1578243374824524
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,0,1,1,0.1579438199987635,0.21059175999835134,cuda,0.10363169759511948,0.20918525755405426,1.5984458923339844,0.00862425658851862,0.008298536762595177,0.1339007169008255
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,1,0,0.22915180295240134,0.30553573726986843,cuda,0.08481300622224808,0.1545093059539795,1.45966374874115,0.011503368616104126,0.010016847401857376,0.10860443115234375
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,1,1,0.22803727793507278,0.3040497039134304,cuda,0.10796917229890823,0.16881011426448822,1.4735418558120728,0.004120434634387493,0.00360184907913208,0.12072885781526566
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,0,1,0,0.3806904380908236,0.5075872507877648,cuda,0.04898843541741371,0.15177248418331146,1.4227986335754395,0.000797268352471292,0.0008590496727265418,0.08820833265781403
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,0,1,1,0.375972980982624,0.501297307976832,cuda,0.04206307232379913,0.14471009373664856,1.4101862907409668,0.004593305289745331,0.003578954841941595,0.09343653172254562
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,1,0,0.7822101520141587,1.0429468693522115,cuda,0.06309831887483597,0.14182062447071075,1.3938348293304443,0.0022475444711744785,0.0026818711776286364,0.08871039003133774
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,1,1,0.8199925000080839,1.093323333344112,cuda,0.055373575538396835,0.13583102822303772,1.3916339874267578,0.011846711859107018,0.013141753152012825,0.08286605030298233
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,1,0,1.561431462992914,2.081908617323885,cuda,0.03415870666503906,0.1092229038476944,1.2971301078796387,0.010612164624035358,0.01052773091942072,0.06393749266862869
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,1,1,1.4841684179846197,1.978891223979493,cuda,0.02620803937315941,0.10941938310861588,1.3217817544937134,0.016785895451903343,0.01698390580713749,0.0700499638915062
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,1,0,0.16092743899207562,0.21456991865610084,cuda,0.13510486483573914,0.15555118024349213,1.4456695318222046,0.04648270085453987,0.04243144765496254,0.12264914810657501
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,1,1,0.16111134900711477,0.21481513200948635,cuda,0.13597051799297333,0.1661905199289322,1.4438190460205078,0.01730327680706978,0.015200846828520298,0.11526767164468765
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,1,0,0.23458692501299083,0.3127825666839878,cuda,0.12145022302865982,0.14125248789787292,1.3984071016311646,0.0002649814123287797,0.0003178001206833869,0.10918965935707092
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,1,1,0.2309929720358923,0.30799062938118976,cuda,0.12416303157806396,0.1579175889492035,1.4286829233169556,0.010705423541367054,0.00943595077842474,0.11129824817180634
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,1,0,0.369426817051135,0.49256908940151334,cuda,0.06603872030973434,0.13539409637451172,1.3800077438354492,0.0018117895815521479,0.0016883417265489697,0.08160041272640228
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,1,1,0.3765238309279084,0.5020317745705446,cuda,0.05215124785900116,0.1313912272453308,1.3640422821044922,0.012456566095352173,0.011344421654939651,0.0776311457157135
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,1,0,0.7991204429417849,1.0654939239223797,cuda,0.06944163143634796,0.08256003260612488,1.2101062536239624,0.005194381810724735,0.004398194141685963,0.06247461587190628
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,1,1,0.7977790129370987,1.0637053505827982,cuda,0.06705235689878464,0.09184636920690536,1.2528225183486938,0.03778449445962906,0.034077927470207214,0.06599874794483185
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,1,0,1.4717598179122433,1.962346423882991,cuda,0.039206840097904205,0.0451710969209671,1.0958001613616943,0.0021396479569375515,0.001836978131905198,0.041807375848293304
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,1,1,1.5093837239546701,2.01251163193956,cuda,0.018711233511567116,0.043211765587329865,1.0960191488265991,0.003831085516139865,0.0032552233897149563,0.03234270587563515
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,1,0,0.023163012927398086,0.03088401723653078,cuda,0.12962675094604492,0.6779305934906006,2.565730571746826,0.04583512991666794,0.04644230380654335,0.3641301393508911
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,1,1,0.02189295692369342,0.029190609231591225,cuda,0.12099453806877136,0.6752701997756958,2.5499205589294434,0.007619676645845175,0.006774199660867453,0.355270117521286
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,1,0,0.04549564397893846,0.060660858638584614,cuda,0.12338557094335556,0.36670398712158203,1.972599983215332,0.09186661243438721,0.09096205979585648,0.23319996893405914
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,1,1,0.046969237038865685,0.06262564938515425,cuda,0.1310235559940338,0.3766723573207855,1.9680256843566895,0.035379569977521896,0.032665107399225235,0.2241453230381012
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,1,0,0.09197759896051139,0.12263679861401518,cuda,0.07649543136358261,0.2689485549926758,1.7400071620941162,0.000744987279176712,0.0006546879885718226,0.16437725722789764
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,1,1,0.09176303597632796,0.12235071463510394,cuda,0.0469861701130867,0.2270432859659195,1.6574326753616333,0.002014102414250374,0.0020049125887453556,0.14703631401062012
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,1,0,0.23707608599215746,0.31610144798954326,cuda,0.1013207733631134,0.204460009932518,1.5668835639953613,0.00979896541684866,0.008963670581579208,0.133200541138649
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,1,1,0.23204783396795392,0.3093971119572719,cuda,0.09333391487598419,0.2061115950345993,1.5788686275482178,0.02113800123333931,0.022107528522610664,0.1325450986623764
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,1,0,0.4672052839305252,0.6229403785740336,cuda,0.0801507756114006,0.16652542352676392,1.4675781726837158,0.008914520032703876,0.007717865519225597,0.10295261442661285
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,1,1,0.4665539439301938,0.6220719252402583,cuda,0.05606498569250107,0.16436053812503815,1.477812647819519,0.022420689463615417,0.02468184009194374,0.10642673075199127
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,1,0,0.02285220893099904,0.030469611907998722,cuda,0.056680720299482346,0.7057170867919922,2.5097718238830566,0.00786556489765644,0.008236485533416271,0.33042311668395996
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,1,1,0.022387116099707782,0.02984948813294371,cuda,0.11611469089984894,0.6993667483329773,2.486271858215332,0.033476103097200394,0.03023235872387886,0.32864564657211304
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,1,0,0.05493342399131507,0.07324456532175343,cuda,0.07094258815050125,0.28948450088500977,1.767731785774231,0.031215626746416092,0.03250553086400032,0.17746923863887787
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,1,1,0.04803444701246917,0.0640459293499589,cuda,0.09108541160821915,0.3176604211330414,1.8110816478729248,0.07325901091098785,0.06891331076622009,0.1787095069885254
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,1,0,0.09359075198881328,0.12478766931841771,cuda,0.06141372397542,0.1950347125530243,1.5423957109451294,0.009607653133571148,0.010820364579558372,0.11185947060585022
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,1,1,0.10625815601088107,0.1416775413478414,cuda,0.04088791087269783,0.19250988960266113,1.5344352722167969,0.014425329864025116,0.012721285223960876,0.11178665608167648
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,1,0,0.23559057200327516,0.31412076267103356,cuda,0.08693002164363861,0.13168607652187347,1.3604791164398193,0.004957384429872036,0.004205510951578617,0.08743462711572647
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,1,1,0.23355418595019728,0.3114055812669297,cuda,0.08261434733867645,0.15102046728134155,1.4268347024917603,0.07957351207733154,0.07421304285526276,0.09966599196195602
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,1,0,0.5506340599386021,0.7341787465848029,cuda,0.06533649563789368,0.13863112032413483,1.3865814208984375,0.03327859938144684,0.030228368937969208,0.08768327534198761
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,1,1,0.47742230899166316,0.6365630786555508,cuda,0.0810469463467598,0.14738145470619202,1.3994907140731812,0.0032627114560455084,0.0028699995018541813,0.09082025289535522
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,2,0,0.022729390999302268,0.03030585466573636,cuda,0.457612007856369,0.14992710947990417,1.3046948909759521,2587.212890625,69.96060180664062,0.29918795824050903
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,2,1,0.026316575007513165,0.03508876667668422,cuda,0.4480772912502289,0.12694570422172546,1.2516340017318726,2582.661376953125,70.72930145263672,0.29230910539627075
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,2,0,0.05754576495382935,0.0767276866051058,cuda,0.4855263829231262,0.18761247396469116,1.410105586051941,2583.175537109375,69.87153625488281,0.3170025944709778
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,2,1,0.04511836601886898,0.06015782135849198,cuda,0.4488424062728882,0.15849442780017853,1.343108057975769,2576.97265625,71.14779663085938,0.2939024567604065
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,2,0,0.09660531510598958,0.1288070868079861,cuda,0.4810470640659332,0.18877798318862915,1.4256234169006348,2585.897216796875,70.39118194580078,0.31615108251571655
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,2,1,0.09146764199249446,0.12195685598999262,cuda,0.44715744256973267,0.16561907529830933,1.3769594430923462,2570.423583984375,71.43031311035156,0.2936643362045288
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,2,0,0.23357776901684701,0.31143702535579604,cuda,0.44752034544944763,0.15428751707077026,1.3691473007202148,2595.12890625,70.30278015136719,0.2940543293952942
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,2,1,0.2321238360600546,0.3094984480800728,cuda,0.4106903374195099,0.1650453805923462,1.3820453882217407,2582.82958984375,71.0116958618164,0.2697834372520447
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,2,0,0.4662993249949068,0.6217324333265424,cuda,0.46164658665657043,0.1747252494096756,1.4208849668502808,2585.32763671875,70.92194366455078,0.30505526065826416
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,2,1,0.5053331750677899,0.6737775667570531,cuda,0.45999449491500854,0.2207290083169937,1.514585256576538,2580.296875,71.2790298461914,0.3035639226436615
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,2,0,0.028596573043614626,0.03812876405815283,cuda,0.4526929259300232,0.12994259595870972,1.2935489416122437,2586.4296875,70.09634399414062,0.2970844805240631
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,2,1,0.025994491996243596,0.03465932266165813,cuda,0.44366368651390076,0.10868003964424133,1.2442312240600586,2584.12060546875,70.58897399902344,0.29063573479652405
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,2,0,0.054207007051445544,0.0722760094019274,cuda,0.48500606417655945,0.1830694079399109,1.435147762298584,2589.303955078125,69.51786804199219,0.3193932771682739
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,2,1,0.05125631589908153,0.06834175453210871,cuda,0.449291855096817,0.15417933464050293,1.368405818939209,2579.221923828125,70.95181274414062,0.2962896227836609
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,2,0,0.09156627196352929,0.12208836261803906,cuda,0.4835679233074188,0.18982185423374176,1.4479382038116455,2587.683837890625,70.24065399169922,0.31929850578308105
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,2,1,0.09787599602714181,0.13050132803618908,cuda,0.4495762884616852,0.16689962148666382,1.4004545211791992,2572.576416015625,71.57540130615234,0.29688143730163574
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,2,0,0.23335904395207763,0.3111453919361035,cuda,0.44900813698768616,0.1560187041759491,1.3815336227416992,2595.275634765625,70.32986450195312,0.2958037853240967
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,2,1,0.23122392897494137,0.3082985719665885,cuda,0.41201069951057434,0.16688184440135956,1.393877625465393,2582.90478515625,71.04087829589844,0.2714211344718933
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,2,0,0.48059837403707206,0.6407978320494294,cuda,0.4625309407711029,0.17574937641620636,1.4272977113723755,2584.81591796875,71.11859130859375,0.3060523569583893
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,2,1,0.4809550829231739,0.6412734438975652,cuda,0.4608670175075531,0.22193683683872223,1.521073579788208,2580.33544921875,71.29444122314453,0.3046325147151947
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,0,2,0,0.16263574897311628,0.21684766529748836,cuda,0.28398197889328003,0.2295406013727188,1.5887988805770874,2568.151123046875,70.21171569824219,0.21513861417770386
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,0,2,1,0.15641592198517174,0.20855456264689565,cuda,0.24868284165859222,0.21842414140701294,1.5747634172439575,2574.69775390625,70.54346466064453,0.20235076546669006
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,2,0,0.2344364250311628,0.3125819000415504,cuda,0.2703257203102112,0.17496787011623383,1.4411969184875488,2551.824951171875,70.66290283203125,0.18786129355430603
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,2,1,0.27309549401979893,0.3641273253597319,cuda,0.27637651562690735,0.1596062183380127,1.4119535684585571,2580.205322265625,71.02333068847656,0.19487117230892181
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,0,2,0,0.4244058500044048,0.5658744666725397,cuda,0.23896877467632294,0.17206493020057678,1.4317868947982788,2593.24853515625,68.94790649414062,0.175432026386261
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,0,2,1,0.3698647670680657,0.49315302275742096,cuda,0.23614966869354248,0.14614683389663696,1.3768627643585205,2574.261474609375,69.60585021972656,0.16596576571464539
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,2,0,0.842237620963715,1.1229834946182866,cuda,0.15625923871994019,0.13332107663154602,1.337017297744751,2551.951416015625,71.32479858398438,0.1216481626033783
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,2,1,0.7930335329147056,1.057378043886274,cuda,0.1685178577899933,0.11678551137447357,1.3058478832244873,2581.71142578125,70.4034652709961,0.1217227503657341
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,2,0,1.4848291779635474,1.97977223728473,cuda,0.12224514782428741,0.0817410945892334,1.2179598808288574,2577.831298828125,70.08331298828125,0.09344908595085144
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,2,1,1.4810173630248755,1.9746898173665006,cuda,0.15017245709896088,0.1115078330039978,1.292442798614502,2572.507080078125,70.88591766357422,0.10859399288892746
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,2,0,0.15827886399347335,0.21103848532463113,cuda,0.34198153018951416,0.1675495058298111,1.4176820516586304,2585.5263671875,70.95329284667969,0.22960828244686127
